2024-07-20 13:45:44 200 [GET /api/v1/summoners/search?q=%ED%83%80+%EC%9E%94-KR1&region=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/search?q=%25ED%2583%2580%2520%25EC%259E%2594-KR1&region=kr] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 411]
2024-07-20 14:10:16 200 [GET /api/v1/rank/champions?puuid=ZG_HkAnknychXqSktRVeo1TvxYdk359xN2phOOeZJieKeuLeSQKGXl3AlgdZx9x7lWqBO5p15P6izw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/BeryL-000] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:10:16 200 [GET /api/v1/leagues/by-summoner/w3NK3BZCBzJtsz641UhKq38rV84uie8WP-eMfNA8Q8KTfUk HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/BeryL-000] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 305]
2024-07-20 14:10:16 200 [GET /api/v1/matches?puuid=ZG_HkAnknychXqSktRVeo1TvxYdk359xN2phOOeZJieKeuLeSQKGXl3AlgdZx9x7lWqBO5p15P6izw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/BeryL-000] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15275]
2024-07-20 14:10:22 200 [GET /api/v1/summoners/KR/%EC%96%B4%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%96%B4%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 418]
2024-07-20 14:10:22 200 [GET /api/v1/rank/champions?puuid=uUD6mOsuvC6dt0ZqZ_eF2XnIgj3IMACcMh3LP2uaslkWyiIjKIYC4VL3ZR5v6m64-zwFvwPYJVfpqg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%96%B4%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 409]
2024-07-20 14:10:22 200 [GET /api/v1/matches?puuid=uUD6mOsuvC6dt0ZqZ_eF2XnIgj3IMACcMh3LP2uaslkWyiIjKIYC4VL3ZR5v6m64-zwFvwPYJVfpqg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%96%B4%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45865]
2024-07-20 14:10:22 200 [GET /api/v1/leagues/by-summoner/DEzXmTFUv5Ren3sDY-d6DJQ7ea5igsbrdDGpsitUhw2JVwg HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%96%B4%EB%A6%AC%EA%B3%A0%EC%8B%B6%EB%8B%A4-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:35 200 [GET /api/v1/summoners/search?q=%ED%83%80+%EC%9E%94-KR1&region=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/search?q=%25ED%2583%2580%2520%25EC%259E%2594-KR1&region=kr] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 411]
2024-07-20 14:11:37 200 [GET /api/v1/summoners/kr/%ED%83%80%20%EC%9E%94-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 409]
2024-07-20 14:11:37 200 [GET /api/v1/rank/champions?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&season=23&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-07-20 14:11:37 200 [GET /api/v1/leagues/by-summoner/Mz-vHATI4ZveZDlKXBKfQpYQ_bBaFlzD-ylu90JC6FAwGVY HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:37 200 [GET /api/v1/matches?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 306001]
2024-07-20 14:11:43 200 [GET /api/v1/summoners/kr/%ED%83%80%20%EC%9E%94-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 409]
2024-07-20 14:11:43 200 [GET /api/v1/leagues/by-summoner/Mz-vHATI4ZveZDlKXBKfQpYQ_bBaFlzD-ylu90JC6FAwGVY HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:43 200 [GET /api/v1/rank/champions?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&season=23&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 942]
2024-07-20 14:11:44 200 [GET /api/v1/matches?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/kr/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 306001]
2024-07-20 14:11:47 200 [GET /api/v1/summoners/KR/bzbooo-0521 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 431]
2024-07-20 14:11:47 200 [GET /api/v1/rank/champions?puuid=ZSf-XqxCsnMCWz2UqZEl4v66i6sPCc6-c1DKubYVgYvi9n8qCGgDnMNsRrBbfmlLrjaFhXerH2rjsw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 143]
2024-07-20 14:11:47 200 [GET /api/v1/leagues/by-summoner/DtMOZa8bWgvOr3bZidJ6gfNBdyJH5_d2zkHgGNIv5C1nh0YXWKfxciKxkA HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:47 200 [GET /api/v1/matches?puuid=ZSf-XqxCsnMCWz2UqZEl4v66i6sPCc6-c1DKubYVgYvi9n8qCGgDnMNsRrBbfmlLrjaFhXerH2rjsw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/bzbooo-0521] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15352]
2024-07-20 14:11:50 200 [GET /api/v1/summoners/KR/NS%20OddEye-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20OddEye-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 414]
2024-07-20 14:11:50 200 [GET /api/v1/rank/champions?puuid=p5YUil-fdMx9EggtF1vPc__HaMwR-WwbrTZGz1miGt_sCzCCbSr5Ya1wT9w4kAtMgOIvtlmKT7CnbQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20OddEye-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 146]
2024-07-20 14:11:50 200 [GET /api/v1/leagues/by-summoner/BuUaEKc9OzweJ2vEE8yJpYgnKDgXf0xkTWsZZkRcc5uSXUE HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20OddEye-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:50 200 [GET /api/v1/matches?puuid=p5YUil-fdMx9EggtF1vPc__HaMwR-WwbrTZGz1miGt_sCzCCbSr5Ya1wT9w4kAtMgOIvtlmKT7CnbQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20OddEye-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 30648]
2024-07-20 14:11:57 200 [GET /api/v1/summoners/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 411]
2024-07-20 14:11:57 200 [GET /api/v1/rank/champions?puuid=aim9UfVU7tTgquEDaUV3KBRYXErpRWPC-GzMuxey4ZUUvo0vHYBN7UuS_OzVTrIirYIxc6vsPnd40w&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 145]
2024-07-20 14:11:57 200 [GET /api/v1/leagues/by-summoner/obx2ObcJ7PH2mFc6faitSOQ6i-0fqhOkkUMuMoDtkCcorC4 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:57 200 [GET /api/v1/matches?puuid=aim9UfVU7tTgquEDaUV3KBRYXErpRWPC-GzMuxey4ZUUvo0vHYBN7UuS_OzVTrIirYIxc6vsPnd40w&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8F%84%EC%B2%9C%EC%A7%80-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15332]
2024-07-20 14:11:59 200 [GET /api/v1/summoners/KR/8114149-247 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 422]
2024-07-20 14:11:59 200 [GET /api/v1/rank/champions?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 413]
2024-07-20 14:11:59 200 [GET /api/v1/leagues/by-summoner/V83ssu2HJ_dpDfsXLTMPrM_KQOxfv3JDVp4PWNSZLEBy5Pz_ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:11:59 200 [GET /api/v1/matches?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45943]
2024-07-20 14:12:01 200 [GET /api/v1/summoners/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 424]
2024-07-20 14:12:01 200 [GET /api/v1/rank/champions?puuid=IBvT_TVKRpcRmaBEu6UH5vrpwWW5H2rYhslBDBb1vB0VWchWed0bEs9M63CYJiv7tZEZHu8iIcAR3A&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 278]
2024-07-20 14:12:01 200 [GET /api/v1/leagues/by-summoner/JcHU7lfs2QwPQPtcZbCQ70hv_RD74xvr0wm5wcOmvQd02eQ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 165]
2024-07-20 14:12:01 200 [GET /api/v1/matches?puuid=IBvT_TVKRpcRmaBEu6UH5vrpwWW5H2rYhslBDBb1vB0VWchWed0bEs9M63CYJiv7tZEZHu8iIcAR3A&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EB%8C%95%EC%B2%AD%EC%9E%87-KR123] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 30507]
2024-07-20 14:12:03 200 [GET /api/v1/summoners/KR/xiaofang-ovo HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/xiaofang-ovo] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 421]
2024-07-20 14:12:03 200 [GET /api/v1/rank/champions?puuid=78cQLkqL33zMMN1up5NyNdP3ne2grYVUM5tMsKaXM0_ZJ7msyki4uUFwmHlg-hcgKvWH-pPQgFPqrg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/xiaofang-ovo] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 409]
2024-07-20 14:12:03 200 [GET /api/v1/leagues/by-summoner/6ANFnRyuXqd9dcYmeGuNePxSRSUm2WxoV6p40hmOs3vLNvQ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/xiaofang-ovo] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:03 200 [GET /api/v1/matches?puuid=78cQLkqL33zMMN1up5NyNdP3ne2grYVUM5tMsKaXM0_ZJ7msyki4uUFwmHlg-hcgKvWH-pPQgFPqrg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/xiaofang-ovo] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45851]
2024-07-20 14:12:05 200 [GET /api/v1/summoners/KR/DK%20ShowMaker-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/DK%20ShowMaker-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 415]
2024-07-20 14:12:05 200 [GET /api/v1/rank/champions?puuid=eSxrNyBZsHuFNoxA_6gI6YhzPsY3OcNrkJvTFD7toUIHfXOr0wd8aqYK9ywRJkNVilGHzF5yqNM0Uw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/DK%20ShowMaker-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 277]
2024-07-20 14:12:05 200 [GET /api/v1/leagues/by-summoner/4yU9R-gWfTQokZla6JNVo4GVdCinsj9nzqzZIlE2ChFCfX0 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/DK%20ShowMaker-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 165]
2024-07-20 14:12:05 200 [GET /api/v1/matches?puuid=eSxrNyBZsHuFNoxA_6gI6YhzPsY3OcNrkJvTFD7toUIHfXOr0wd8aqYK9ywRJkNVilGHzF5yqNM0Uw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/DK%20ShowMaker-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 30514]
2024-07-20 14:12:08 200 [GET /api/v1/summoners/KR/8114149-247 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 422]
2024-07-20 14:12:08 200 [GET /api/v1/rank/champions?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 413]
2024-07-20 14:12:08 200 [GET /api/v1/leagues/by-summoner/V83ssu2HJ_dpDfsXLTMPrM_KQOxfv3JDVp4PWNSZLEBy5Pz_ HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:08 200 [GET /api/v1/matches?puuid=Pf2SPdeBnlQ1kEZ-lJW9sR-Ug4zr_IZ4QWTQsHX9ZIYa70dohaPN-aX2-f11GKANnCaTJ9ry-ycbsg&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/8114149-247] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 45943]
2024-07-20 14:12:14 200 [GET /api/v1/summoners/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 434]
2024-07-20 14:12:14 200 [GET /api/v1/rank/champions?puuid=0ZIDsp66ittzNx2xabGkEZARCXBoVw3p0CWaKnJI2MoYSyN5NQNKIxyfwsQ4yfHHD-ORhuMhJwq6QA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:12:14 200 [GET /api/v1/leagues/by-summoner/gWsuT_hRJ2v1soTe0scY0f40WsBk1JmPgHMRTLgaLUBs2vs7JVkLt8x9Rw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:14 200 [GET /api/v1/matches?puuid=0ZIDsp66ittzNx2xabGkEZARCXBoVw3p0CWaKnJI2MoYSyN5NQNKIxyfwsQ4yfHHD-ORhuMhJwq6QA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%82%B4%ED%80%B8%EB%A0%88-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15344]
2024-07-20 14:12:16 200 [GET /api/v1/summoners/KR/Celine-%EC%84%A4%ED%95%9C%EA%B2%B0 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Celine-%EC%84%A4%ED%95%9C%EA%B2%B0] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 435]
2024-07-20 14:12:16 200 [GET /api/v1/rank/champions?puuid=HjE_vtFoBu6lvFZ4UMNen_phYkWLxZfCqOVDLO4DckwoyUXYfXnI8SqLpAuk6IEVmq6_z1lqs3gRKA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Celine-%EC%84%A4%ED%95%9C%EA%B2%B0] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 144]
2024-07-20 14:12:16 200 [GET /api/v1/leagues/by-summoner/PqP1CcmKIWOG5qUAhPtLIqG2-Ovx2wz9I8vv9vnaKbB-VDKQnPmIhx1pAw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Celine-%EC%84%A4%ED%95%9C%EA%B2%B0] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-07-20 14:12:16 200 [GET /api/v1/matches?puuid=HjE_vtFoBu6lvFZ4UMNen_phYkWLxZfCqOVDLO4DckwoyUXYfXnI8SqLpAuk6IEVmq6_z1lqs3gRKA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Celine-%EC%84%A4%ED%95%9C%EA%B2%B0] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 15362]
